aphiaid,current_area_km2,scenario,scenario_area_km2,area_change
207083,14149766.387139985,RCP85_2100,16009012.631221898,expansion
207087,8283447.924237426,RCP45_2050,8171938.840214443,contraction
207087,8283447.924237426,RCP45_2100,8103112.361246053,contraction
207087,8283447.924237426,RCP85_2050,8155480.255976022,contraction
207087,8283447.924237426,RCP85_2100,8057323.9385981215,contraction
207093,9928632.556797795,RCP45_2050,10080977.437463798,expansion
207093,9928632.556797795,RCP45_2100,10094316.271716807,expansion
207093,9928632.556797795,RCP85_2050,10021616.899168551,expansion
207093,9928632.556797795,RCP85_2100,10197265.915729202,expansion
207094,8417504.627627952,RCP45_2050,7221343.316570718,contraction
207094,8417504.627627952,RCP45_2100,6985481.132935054,contraction
207094,8417504.627627952,RCP85_2050,7037580.8864015,contraction
207094,8417504.627627952,RCP85_2100,6497643.333328247,contraction
207095,8514873.325172128,RCP45_2050,7005191.357292681,contraction
207095,8514873.325172128,RCP45_2100,6588029.771231258,contraction
207095,8514873.325172128,RCP85_2050,6611145.413149983,contraction
207095,8514873.325172128,RCP85_2100,5988534.436229188,contraction
207097,8106865.713610412,RCP45_2050,7869449.119914316,contraction
207097,8106865.713610412,RCP45_2100,7702713.689840248,contraction
207097,8106865.713610412,RCP85_2050,7642217.18514422,contraction
207097,8106865.713610412,RCP85_2100,7454381.914021032,contraction
207100,8484612.139524987,RCP45_2050,8314331.525275058,contraction
207100,8484612.139524987,RCP45_2100,8292661.164048827,contraction
207100,8484612.139524987,RCP85_2050,8337676.585493782,contraction
207100,8484612.139524987,RCP85_2100,8470822.162185764,contraction
207101,7539727.630733378,RCP45_2050,5901001.612303678,contraction
207101,7539727.630733378,RCP45_2100,5700639.9164521275,contraction
207101,7539727.630733378,RCP85_2050,5662552.388214488,contraction
207101,7539727.630733378,RCP85_2100,5425547.692712746,contraction
207103,9911946.532048294,RCP45_2050,9537865.40455058,contraction
207103,9911946.532048294,RCP45_2100,9346560.930048177,contraction
207103,9911946.532048294,RCP85_2050,9260811.904114246,contraction
207103,9911946.532048294,RCP85_2100,8989429.997789625,contraction
207105,7624278.294406264,RCP45_2050,7150091.599961279,contraction
207105,7624278.294406264,RCP45_2100,6944562.631882634,contraction
207105,7624278.294406264,RCP85_2050,7001998.943238734,contraction
207105,7624278.294406264,RCP85_2100,6508229.00668168,contraction
207106,6208958.142340997,RCP45_2050,5489384.215240711,contraction
207106,6208958.142340997,RCP45_2100,5155685.820858668,contraction
207106,6208958.142340997,RCP85_2050,5243897.343540161,contraction
207106,6208958.142340997,RCP85_2100,4550092.152130183,contraction
207108,455344.67912697105,RCP45_2050,462624.6120231466,expansion
207108,455344.67912697105,RCP45_2100,465242.53445341554,expansion
207108,455344.67912697105,RCP85_2050,463916.5146223995,expansion
207108,455344.67912697105,RCP85_2100,465395.7100738246,expansion
207113,7017750.715752,RCP45_2050,6422640.302277851,contraction
207113,7017750.715752,RCP45_2100,6039010.3558827825,contraction
207113,7017750.715752,RCP85_2050,6163406.383926557,contraction
207113,7017750.715752,RCP85_2100,5863860.822455674,contraction
207114,6882577.518808776,RCP45_2050,6854307.134103796,contraction
207114,6882577.518808776,RCP45_2100,6881301.999844837,contraction
207114,6882577.518808776,RCP85_2050,6881598.90345954,contraction
207114,6882577.518808776,RCP85_2100,7116464.673282741,expansion
207125,11753267.567150632,RCP45_2050,11598869.256419357,contraction
207125,11753267.567150632,RCP45_2100,11677029.194792466,contraction
207125,11753267.567150632,RCP85_2050,11543284.652343586,contraction
207125,11753267.567150632,RCP85_2100,11782683.44178899,expansion
207127,8252192.613862333,RCP45_2050,8640812.980854362,expansion
207127,8252192.613862333,RCP45_2100,9284028.159732677,expansion
207127,8252192.613862333,RCP85_2050,8940742.528355712,expansion
207127,8252192.613862333,RCP85_2100,10752077.506395543,expansion
207129,22288471.962520167,RCP45_2050,22577395.142569344,expansion
207129,22288471.962520167,RCP45_2100,22092980.252775688,contraction
207129,22288471.962520167,RCP85_2050,22554314.725682095,expansion
207129,22288471.962520167,RCP85_2100,20553540.9370657,contraction
207131,9334991.01901194,RCP45_2050,9883247.337000567,expansion
207131,9334991.01901194,RCP45_2100,10504445.27315644,expansion
207131,9334991.01901194,RCP85_2050,10163063.91179512,expansion
207131,9334991.01901194,RCP85_2100,11188101.750517435,expansion
207133,7094857.245769796,RCP45_2050,6336089.935194673,contraction
207133,7094857.245769796,RCP45_2100,5957502.774887035,contraction
207133,7094857.245769796,RCP85_2050,6005133.787614013,contraction
207133,7094857.245769796,RCP85_2100,5504414.362884332,contraction
207135,4918754.648835255,RCP45_2050,4462184.535426408,contraction
207135,4918754.648835255,RCP45_2100,4058096.503298075,contraction
207135,4918754.648835255,RCP85_2050,4094651.1488944907,contraction
207135,4918754.648835255,RCP85_2100,3303100.4071866754,contraction
207136,8500379.685017018,RCP45_2050,9078943.517966019,expansion
207136,8500379.685017018,RCP45_2100,8717154.611242112,expansion
207136,8500379.685017018,RCP85_2050,8907583.018248647,expansion
207136,8500379.685017018,RCP85_2100,8797579.762599565,expansion
207137,5819324.634440213,RCP45_2050,5217055.247717808,contraction
207137,5819324.634440213,RCP45_2100,4912257.989636537,contraction
207137,5819324.634440213,RCP85_2050,5029574.423653252,contraction
207137,5819324.634440213,RCP85_2100,4665179.966028422,contraction
207138,8455081.584221464,RCP45_2050,8480343.73214745,expansion
207138,8455081.584221464,RCP45_2100,8482801.249893313,expansion
207138,8455081.584221464,RCP85_2050,8358873.799925665,contraction
207138,8455081.584221464,RCP85_2100,8506179.641075768,expansion
207139,8610880.300485427,RCP45_2050,7808962.873542497,contraction
207139,8610880.300485427,RCP45_2100,7591670.697887646,contraction
207139,8610880.300485427,RCP85_2050,7761563.518957519,contraction
207139,8610880.300485427,RCP85_2100,7461248.940755273,contraction
207141,15946161.985322952,RCP45_2050,15267469.209005728,contraction
207141,15946161.985322952,RCP45_2100,13493670.89454967,contraction
207141,15946161.985322952,RCP85_2050,15632240.618231889,contraction
207141,15946161.985322952,RCP85_2100,14051121.728773938,contraction
207142,7657203.74209284,RCP45_2050,7173726.064579899,contraction
207142,7657203.74209284,RCP45_2100,6727648.631009819,contraction
207142,7657203.74209284,RCP85_2050,6780089.757140242,contraction
207142,7657203.74209284,RCP85_2100,6444503.508258605,contraction
207144,7932873.959926671,RCP45_2050,6729036.448782223,contraction
207144,7932873.959926671,RCP45_2100,6264409.777296233,contraction
207144,7932873.959926671,RCP85_2050,6347222.254972093,contraction
207144,7932873.959926671,RCP85_2100,5435168.369961799,contraction
207146,9118587.060920186,RCP45_2050,8467802.762861028,contraction
207146,9118587.060920186,RCP45_2100,8067420.269554935,contraction
207146,9118587.060920186,RCP85_2050,7984421.549916168,contraction
207146,9118587.060920186,RCP85_2100,7396963.698454162,contraction
207149,197176.15176847053,RCP45_2050,194554.4369301557,contraction
207149,197176.15176847053,RCP45_2100,193390.8507847117,contraction
207149,197176.15176847053,RCP85_2050,194233.3856124948,contraction
207149,197176.15176847053,RCP85_2100,193478.93383694146,contraction
207150,1388370.1879643393,RCP45_2050,1500840.1144054167,expansion
207150,1388370.1879643393,RCP45_2100,1483022.172830259,expansion
207150,1388370.1879643393,RCP85_2050,1503405.638835914,expansion
207150,1388370.1879643393,RCP85_2100,1494401.5872476571,expansion
207152,6052090.158551337,RCP45_2050,5054501.965005425,contraction
207152,6052090.158551337,RCP45_2100,4563144.661947045,contraction
207152,6052090.158551337,RCP85_2050,4713317.478847629,contraction
207152,6052090.158551337,RCP85_2100,3930655.078018079,contraction
207153,6159335.148491546,RCP45_2050,5660924.411750972,contraction
207153,6159335.148491546,RCP45_2100,5188040.878531779,contraction
207153,6159335.148491546,RCP85_2050,5454706.837879642,contraction
207153,6159335.148491546,RCP85_2100,4459564.79065288,contraction
207156,7944948.63457179,RCP45_2050,7590090.850891247,contraction
207156,7944948.63457179,RCP45_2100,7404162.31766473,contraction
207156,7944948.63457179,RCP85_2050,7339441.781106902,contraction
207156,7944948.63457179,RCP85_2100,7150137.724130692,contraction
207163,6959515.411154357,RCP45_2050,6305636.796397931,contraction
207163,6959515.411154357,RCP45_2100,5789599.750850348,contraction
207163,6959515.411154357,RCP85_2050,5816920.840387904,contraction
207163,6959515.411154357,RCP85_2100,4997503.810051331,contraction
207164,7596685.555655066,RCP45_2050,6963176.691705927,contraction
207164,7596685.555655066,RCP45_2100,6803302.591248386,contraction
207164,7596685.555655066,RCP85_2050,6820408.913774976,contraction
207164,7596685.555655066,RCP85_2100,6722992.08971496,contraction
207165,14906213.279727103,RCP45_2050,15959276.937126689,expansion
207165,14906213.279727103,RCP45_2100,16561248.664989559,expansion
207165,14906213.279727103,RCP85_2050,16429356.504597237,expansion
207165,14906213.279727103,RCP85_2100,17113882.12469467,expansion
207167,6673450.734529931,RCP45_2050,5661200.804677736,contraction
207167,6673450.734529931,RCP45_2100,5023688.916704415,contraction
207167,6673450.734529931,RCP85_2050,5241659.4825754445,contraction
207167,6673450.734529931,RCP85_2100,4175211.772627707,contraction
207168,1016263.0005479633,RCP45_2050,1036699.8730792282,expansion
207168,1016263.0005479633,RCP45_2100,1035812.2997702475,expansion
207168,1016263.0005479633,RCP85_2050,1039849.8200943209,expansion
207168,1016263.0005479633,RCP85_2100,1045257.3730229273,expansion
207169,24730939.866018303,RCP45_2050,25678836.476215202,expansion
207169,24730939.866018303,RCP45_2100,25901784.391980775,expansion
207169,24730939.866018303,RCP85_2050,25900530.040420726,expansion
207169,24730939.866018303,RCP85_2100,26651050.04486202,expansion
207174,1506569.1685067168,RCP45_2050,1982509.7592705016,expansion
207174,1506569.1685067168,RCP45_2100,2005231.937826829,expansion
207174,1506569.1685067168,RCP85_2050,1988443.8186862208,expansion
207174,1506569.1685067168,RCP85_2100,2053335.5830550364,expansion
207179,4223771.494562582,RCP45_2050,3861663.741471118,contraction
207179,4223771.494562582,RCP45_2100,3553526.048934911,contraction
207179,4223771.494562582,RCP85_2050,3653668.3851379384,contraction
207179,4223771.494562582,RCP85_2100,3117349.291980346,contraction
207180,8075938.599382547,RCP45_2050,7863300.604431631,contraction
207180,8075938.599382547,RCP45_2100,7494192.983540765,contraction
207180,8075938.599382547,RCP85_2050,7459714.814945214,contraction
207180,8075938.599382547,RCP85_2100,7061176.922206419,contraction
207182,8133742.917624478,RCP45_2050,7220297.568644156,contraction
207182,8133742.917624478,RCP45_2100,6932758.456400945,contraction
207182,8133742.917624478,RCP85_2050,6937600.707132683,contraction
207182,8133742.917624478,RCP85_2100,6799297.976244132,contraction
207185,7419579.637545118,RCP45_2050,7030533.081638291,contraction
207185,7419579.637545118,RCP45_2100,6851444.432957996,contraction
207185,7419579.637545118,RCP85_2050,7018900.867892864,contraction
207185,7419579.637545118,RCP85_2100,6912268.830096248,contraction
207186,9197640.330135532,RCP45_2050,8798638.144950287,contraction
207186,9197640.330135532,RCP45_2100,8658989.255690759,contraction
207186,9197640.330135532,RCP85_2050,8560730.812845085,contraction
207186,9197640.330135532,RCP85_2100,8655254.387263265,contraction
207188,4701304.640946682,RCP45_2050,4872897.32224524,expansion
207188,4701304.640946682,RCP45_2100,5352032.848517968,expansion
207188,4701304.640946682,RCP85_2050,4945264.9298120495,expansion
207188,4701304.640946682,RCP85_2100,5775749.162679112,expansion
207190,7563903.565420841,RCP45_2050,6180069.340571224,contraction
207190,7563903.565420841,RCP45_2100,5872948.051851795,contraction
207190,7563903.565420841,RCP85_2050,5940006.75421996,contraction
207190,7563903.565420841,RCP85_2100,5603459.674699021,contraction
207192,27872448.94273778,RCP45_2050,28975276.15647595,expansion
207192,27872448.94273778,RCP45_2100,30100549.91921728,expansion
207192,27872448.94273778,RCP85_2050,29480172.697218485,expansion
207192,27872448.94273778,RCP85_2100,31413861.896866236,expansion
207196,23108155.45849721,RCP45_2050,23759496.958233785,expansion
207196,23108155.45849721,RCP45_2100,23712363.1799752,expansion
207196,23108155.45849721,RCP85_2050,23756741.589335438,expansion
207196,23108155.45849721,RCP85_2100,23806907.276165947,expansion
207198,30145255.12748008,RCP45_2050,30434447.118404374,expansion
207198,30145255.12748008,RCP45_2100,30585985.61866926,expansion
207198,30145255.12748008,RCP85_2050,30640250.4453089,expansion
207198,30145255.12748008,RCP85_2100,30714773.096565466,expansion
207200,14294579.635781508,RCP45_2050,15558798.98458482,expansion
207200,14294579.635781508,RCP45_2100,15829828.413688485,expansion
207200,14294579.635781508,RCP85_2050,15560574.365682943,expansion
207200,14294579.635781508,RCP85_2100,15916140.18762625,expansion
207201,23625789.577445246,RCP45_2050,23568887.72466886,contraction
207201,23625789.577445246,RCP45_2100,23304478.06221309,contraction
207201,23625789.577445246,RCP85_2050,23707351.71087748,expansion
207201,23625789.577445246,RCP85_2100,23603742.242648467,contraction
207202,10863606.54968187,RCP45_2050,9692219.927101655,contraction
207202,10863606.54968187,RCP45_2100,9074438.967317365,contraction
207202,10863606.54968187,RCP85_2050,9592948.591574678,contraction
207202,10863606.54968187,RCP85_2100,6621915.005732119,contraction
207203,6779047.071055956,RCP45_2050,6951690.218145355,expansion
207203,6779047.071055956,RCP45_2100,7375594.889345166,expansion
207203,6779047.071055956,RCP85_2050,6861639.972641454,expansion
207203,6779047.071055956,RCP85_2100,7387899.676554887,expansion
207228,7396706.649547307,RCP45_2050,6354767.809633951,contraction
207228,7396706.649547307,RCP45_2100,6175523.845346606,contraction
207228,7396706.649547307,RCP85_2050,6209873.812204535,contraction
207228,7396706.649547307,RCP85_2100,5950910.739602158,contraction
207237,5385196.631967166,RCP45_2050,4451036.914983841,contraction
207237,5385196.631967166,RCP45_2100,4931402.552958579,contraction
207237,5385196.631967166,RCP85_2050,4361481.272016794,contraction
207237,5385196.631967166,RCP85_2100,6995702.645116071,expansion
207312,10088656.595435744,RCP45_2050,9977602.296658935,contraction
207312,10088656.595435744,RCP45_2100,9757414.139673302,contraction
207312,10088656.595435744,RCP85_2050,9800294.046348404,contraction
207312,10088656.595435744,RCP85_2100,9670612.471922927,contraction
207315,8934007.474316541,RCP45_2050,9058455.645958133,expansion
207315,8934007.474316541,RCP45_2100,8890960.236596588,contraction
207315,8934007.474316541,RCP85_2050,8875724.355321473,contraction
207315,8934007.474316541,RCP85_2100,8506033.788346468,contraction
207317,8148901.457896499,RCP45_2050,6508245.344755397,contraction
207317,8148901.457896499,RCP45_2100,5897243.059655862,contraction
207317,8148901.457896499,RCP85_2050,5909837.088791574,contraction
207317,8148901.457896499,RCP85_2100,5089672.906879017,contraction
207378,8054021.687520974,RCP45_2050,7332214.782151318,contraction
207378,8054021.687520974,RCP45_2100,6614531.751222087,contraction
207378,8054021.687520974,RCP85_2050,6956709.058852537,contraction
207378,8054021.687520974,RCP85_2100,5667630.325655199,contraction
207389,17877686.40511632,RCP45_2050,17893406.053463105,expansion
207389,17877686.40511632,RCP45_2100,17488922.575878505,contraction
207389,17877686.40511632,RCP85_2050,17817709.66329668,contraction
207389,17877686.40511632,RCP85_2100,16059290.80533591,contraction
207391,7895927.242119369,RCP45_2050,7746621.174183678,contraction
